ID,COORDS_X,COORDS_Y,AGE,BEDROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,PRICE_REGR,YEAR
317521,174463,318962,60,4,120,15.61,7,1,1893.81,2166.31,1845.77,0,244296,2006
318816,179573,317549,39,1,187,1.155,7,1,2550.19,3208.35,1189.39,0,538263,2005
319044,174659,319440,52,7,110,1.006,6,0,1495.81,2267.81,2243.78,0,277364,2005
320298,175442,317501,89,8,165,1.028,1,0,1254.79,1064.63,2484.8,0,215401,2004
320673,176267,319546,27,4,90,0.827,7,0,93,1572.22,3646.58,0,212504,2004
321769,177729,315531,38,4,104,1.39,7,0,563.68,2788.34,3175.91,0,197049,2004
323406,178869,314885,38,1,120,0.636,7,0,1569.9,3962.16,2169.68,0,238262,2004
323574,175860,316704,65,1,110,0.615,3,0,929.86,1381.86,2809.72,0,257580,2004
324757,178883,316318,85,6,137,0.638,7,0,1653.91,2992.57,2085.67,0,276899,2004
324997,177740,315086,30,1,100,0.933,7,0,486.9,3190.72,3252.69,0,240837,2004
325382,174368,317532,56,7,103,16.98,5,0,2307.86,2074.05,1431.72,0,177086,2004
326630,173290,316832,40,4,143,0.721,7,0,3491.16,3308.41,248.42,0,244701,2004
326633,176473,316392,60,7,125,0.565,7,1,279.53,1588.74,3460.06,0,302657,2004
327282,178474,318300,29,5,75,0.544,7,0,1608.58,2105.13,2131.01,0,193185,2004
329174,174104,316698,53,1,160,4.02,7,1,2667.34,2623.25,1072.25,0,309096,2004
331355,178861,317736,62,6,141,0.459,5,1,1915.68,2479.38,1823.91,0,302657,2004
331782,179593,319053,23,5,100,0.518,7,0,2613.01,3374.94,1126.58,0,235686,2004
332906,176189,317350,40,4,110,0.459,6,0,571.25,661.18,3168.33,0,412128,2004
332953,177425,316115,32,1,135,5.84,7,0,312.19,2130.15,3427.39,0,231822,2004
333448,176157,317587,21,1,174,0.459,7,1,539.27,457.6,3200.31,0,660049,2004
333535,178919,317477,65,1,120,0.723,7,1,1896.31,2574.83,1843.28,0,218943,2004
334769,173038,316871,41,1,140,0.498,7,1,3738.58,3533.44,1,0,291065,2004
336352,176511,319429,27,1,85,0.746,7,0,72.68,1454.89,3666.91,0,195117,2004
337029,173056,317024,53,1,135,0.828,7,0,3688,3471.19,51.59,0,233110,2004
337068,174182,319870,53,1,165,0.437,7,0,1738.05,2909.71,2001.53,0,222163,2004
338198,173292,317336,24,1,150,0.482,7,0,3401.17,3167.22,338.41,0,278186,2004
341827,179471,319146,53,1,172,0.739,7,1,2480.09,3291.34,1259.5,0,309096,2004
344689,174851,318870,20,4,110,0.459,7,1,1597.11,1781.31,2142.48,0,224804,2005
347335,179614,318697,21,6,150,0.461,7,1,2681.48,3299.54,1058.1,0,358655,2003
348663,179614,318697,21,5,145,0.918,7,1,2681.48,3299.54,1058.1,0,358655,2003
349296,179596,316870,48,7,117,0.472,7,1,2409.59,3388.94,1330,0,281707,2003
350029,177414,319213,90,7,172,0.467,5,0,432.17,1601.43,3307.42,0,206064,2003
350637,177426,319281,46,8,130,0.456,7,1,436.58,1661.83,3303.01,0,276490,2003
351126,174655,317493,24,5,110,0.509,8,1,2031.04,1804.97,1708.54,0,331267,2003
351656,177362,316113,25,1,124,0.482,7,1,274.47,2102.14,3465.12,0,339092,2003
352983,178839,318050,20,4,140,0.52,7,1,2001.34,2446.5,1738.25,0,361916,2003
354068,174840,316750,51,1,181,0.683,7,1,1942.81,1980.61,1796.77,0,326050,2003
354381,176467,319393,28,5,95,5.05,7,1,126.7,1416.05,3612.88,0,189109,2003
354528,176464,320940,29,4,180,0.476,8,1,534.29,2961.92,3205.29,1,260840,2003
359715,175080,319823,100,4,190,33.57,5,1,981.26,2264.02,2758.32,0,299966,2003
360914,175176,317910,96,1,165,0.477,3,0,1459.58,1219.33,2280,0,292141,2003
360981,176373,319513,28,5,95,1.039,7,0,70.08,1534.27,3669.51,0,208672,2003
362344,175205,316539,65,1,150,0.479,7,1,1555.89,1866.85,2183.69,0,469512,2003
362385,175371,317375,100,5,155,0.553,7,0,1353.34,1187.37,2386.24,0,237364,2003
364287,174012,315806,43,1,183,0.463,7,1,2759.38,3223.58,980.21,0,266057,2003
364862,174368,319516,22,4,91,0.472,7,1,1746,2542.61,1993.59,0,185849,2003
364879,178832,314803,31,5,140,0.465,7,1,1504.33,4003.87,2235.25,0,299966,2003
366836,177729,315531,38,6,105,1.025,7,0,563.68,2788.34,3175.91,0,198238,2003
367816,177775,316340,32,1,147,0.504,7,1,547.58,2143.37,3192,0,231496,2003
367817,179004,319603,51,1,125,0.918,5,0,1998.67,3074.46,1740.91,0,200847,2003
368372,179046,316729,56,5,125,1.339,7,1,1843.02,2932.13,1896.57,0,299966,2003
368861,173025,316971,34,8,175,0.769,9,1,3729.09,3515.83,10.49,0,348221,2003
371122,179324,316443,55,7,141,0.473,7,1,2092.87,3308.48,1646.71,0,244538,2003
371292,174104,316534,45,1,105,0.488,7,0,2649.92,2707.1,1089.66,0,221714,2003
375294,179385,317587,32,5,150,1.021,7,1,2375.12,3016.99,1364.47,0,332571,2003
378050,178930,318757,87,9,106,0.461,7,0,1999.63,2653.15,1739.95,0,200847,2003
379225,175204,318136,65,1,110,0.934,5,0,1431.55,1199.73,2308.03,0,189109,2003
380105,178169,317875,62,1,110,0.989,7,0,1321.4,1778.53,2418.19,0,187153,2003
380524,178101,319711,34,4,100,0.761,7,0,1107.98,2432.25,2631.6,0,189109,2003
381216,175364,317801,100,1,190,9.94,6,0,1283.53,1044.64,2456.06,0,355092,2003
381445,178810,314608,41,9,190,3.43,7,1,1423.46,4147.37,2316.12,0,410823,2003
384105,178636,317925,20,6,172,0.563,9,1,1770.34,2243.12,1969.25,0,364524,2003
384550,175028,318839,61,1,999,0.459,7,0,1466.67,1613.73,2272.91,0,247146,2003
384592,179144,317342,62,5,168,1.015,7,1,2090.14,2823.21,1649.45,0,267361,2003
386427,176528,316514,53,1,149,0.459,7,0,238.58,1470.91,3501.01,0,283011,2003
387261,173399,316899,40,5,160,1.04,7,1,3381.59,3183.05,357.99,0,244538,2003
388070,176551,319386,26,6,82,0.483,7,0,81.62,1415.93,3657.96,0,191717,2003
390067,174012,315806,42,1,172,33.57,7,1,2759.38,3223.58,980.21,0,273882,2003
391737,173443,317311,24,4,79,1.634,7,0,3256.2,3024.95,483.38,0,208672,2003
391738,179427,319367,42,6,125,0.493,7,1,2419.14,3335.98,1320.45,0,270622,2003
391879,173986,317426,55,6,100,0.459,7,0,2701.66,2469.99,1037.92,0,224322,2003
393576,178994,317651,90,1,105,0.915,7,0,2015.1,2621.04,1724.49,0,205412,2003
394039,178801,317430,62,10,137,0.481,7,0,1770.75,2469.22,1968.83,0,226116,2003
394446,177850,315036,29,7,95,0.456,7,0,586.29,3283.41,3153.29,0,213726,2003
395218,173443,317311,24,1,84,5.18,7,0,3256.2,3024.95,483.38,0,208672,2003
395530,175264,317060,52,1,340,0.484,7,1,1540.31,1455.9,2199.27,0,847730,2003
395562,175051,316776,52,9,180,0.468,7,0,1738.56,1802.39,2001.02,0,371697,2003
398352,174454,317242,56,5,123,1.865,7,0,2275.24,2074.59,1464.35,0,238017,2003
398727,179554,316683,45,1,110,0.463,7,0,2338.97,3415.75,1400.61,0,195630,2003
398928,179593,319053,24,4,116,0.463,7,0,2613.01,3374.94,1126.58,0,228235,2003
400096,173390,316826,40,4,90,0.47,7,1,3391.13,3216.95,348.46,0,189109,2003
400395,176147,317436,100,1,86,0.483,7,0,593.34,596.1,3146.24,0,241277,2003
400530,178668,317046,44,8,146,0.481,7,0,1571.18,2458.31,2168.4,0,326050,2003
400722,173311,317207,20,4,150,0.461,9,0,3404.05,3177.46,335.54,0,280403,2003
400828,178723,316321,33,5,131,0.57,7,1,1493.99,2859.11,2245.6,0,303227,2003
401611,179151,319332,58,5,110,0.476,7,0,2145.12,3071.57,1594.46,0,198891,2003
403282,178931,314998,38,1,110,0.492,7,0,1661.95,3914.48,2077.64,0,208672,2003
404236,177682,314907,30,1,130,0.532,7,0,410.79,3330.98,3328.79,0,212585,2003
405996,178596,316881,38,12,193,0.532,7,1,1444.76,2460.89,2294.83,0,378218,2003
406615,174824,319380,42,7,125,0.482,9,1,1370.67,2103.84,2368.91,0,245190,2003
409050,178758,316150,35,5,107,0.513,6,1,1547.82,2989.14,2191.76,0,226931,2003
409947,177579,316326,31,5,95,0.482,7,1,355.79,2033.96,3383.8,0,263448,2003
410023,173428,317456,23,4,137,0.482,7,1,3248.91,3011.05,490.67,0,309748,2003
410136,177584,322896,46,1,160,0.541,5,1,893.6,5059.09,2845.99,1,215193,2003
410779,175060,318075,68,7,131,0.542,7,0,1573.27,1336.85,2166.31,0,244538,2003
413731,174330,316347,33,8,215,0.474,7,1,2409.81,2630.59,1329.77,0,498857,2003
415212,179463,316646,55,6,110,4.79,7,1,2244.39,3346.29,1495.2,0,195630,2003
416075,177682,314907,29,4,86,0.608,8,1,410.79,3330.98,3328.79,0,218454,2003
417241,175967,321299,48,5,110,5.45,6,1,294.98,3347.34,3444.61,1,268665,2003
417580,173074,317380,22,5,120,0.543,7,1,3610.21,3372.88,129.38,0,337788,2003
417813,177684,315555,38,4,115,0.652,7,0,525.8,2745.86,3213.78,0,209976,2003
418468,174026,317112,55,7,136,3.82,7,1,2721.62,2521.03,1017.96,0,332571,2003
419038,179149,316689,84,6,174,0.215,7,0,1938.28,3042.36,1801.31,0,380826,2003
419042,174206,319664,47,1,148,0.459,7,1,1826.73,2761.19,1912.86,0,266057,2003
420169,174986,316759,56,8,150,0.513,7,0,1799.89,1862.4,1939.7,0,290185,2003
420285,173862,316266,99,8,138,4.25,7,1,2875.48,3056.32,864.1,0,319529,2003
420286,177967,318323,79,7,132,1.921,7,0,1108.97,1610.71,2630.61,0,185196,2003
421269,178824,315593,44,1,145,0.677,7,1,1640.05,3405.69,2099.54,0,237364,2003
423066,179027,317252,65,8,100,0.932,5,0,1960.13,2731.91,1779.45,0,185196,2003
423265,175060,318075,67,6,117,0.471,7,0,1573.27,1336.85,2166.31,0,228235,2003
424156,173965,315834,42,1,130,0.647,7,1,2801.63,3239.85,937.95,0,271926,2003
424353,179471,319146,100,7,111,2.12,6,0,2480.09,3291.34,1259.5,0,208672,2003
425920,173215,317002,40,6,130,0.731,6,0,3536.82,3325.01,202.77,0,211933,2003
425923,178603,316337,100,7,128,0.775,5,0,1373.3,2752.65,2366.28,0,181936,2003
429081,178488,314933,30,7,90,0.885,7,0,1216.77,3696.35,2522.82,0,215193,2003
429633,174599,319351,53,1,140,0.456,7,1,1586.06,2258.87,2153.52,0,273882,2003
430368,177108,317546,100,1,260,39.2,7,1,219.96,835.39,3519.63,0,678184,2003
430594,173841,317030,48,7,160,24.32,9,1,2920.9,2722.97,818.69,0,280403,2003
431376,176267,319546,28,5,75,0.825,5,0,93,1572.22,3646.58,0,173459,2003
431601,175772,316338,63,9,114,0.642,7,1,970.51,1754.47,2769.08,0,391260,2003
431718,177680,316363,32,1,120,0.752,7,1,450.64,2065.36,3288.95,0,254319,2003
432044,173757,316523,24,1,125,0.688,7,1,2993.94,3011.55,745.65,0,273882,2003
433392,174463,318962,60,1,125,0.229,3,1,1893.81,2166.31,1845.77,0,202151,2003
433393,175888,316670,65,1,181,0.466,7,1,895.69,1402.95,2843.9,0,306487,2003
435010,175028,318839,61,8,100,2.75,5,0,1466.67,1613.73,2272.91,0,195630,2003
435091,177296,315986,33,1,160,11.5,7,0,210.36,2187.58,3529.22,0,345613,2003
435876,175645,316955,65,1,110,0.441,5,0,1201.85,1268.15,2537.74,0,290185,2003
436236,178714,317271,70,7,105,0.607,3,0,1654.33,2426.01,2085.26,0,176067,2003
436696,179652,319414,42,4,135,0.949,7,0,2642.8,3560.48,1096.79,0,206064,2003
436773,174198,316672,46,6,134,17.37,7,1,2571.18,2554.83,1168.4,0,257580,2003
438034,177775,316340,32,6,162,0.332,7,0,547.58,2143.37,3192,0,209976,2003
438663,178554,318207,38,5,85,0.835,7,0,1706.73,2172.5,2032.85,0,182588,2003
441496,178781,317009,35,5,135,0.482,7,1,1662.62,2576.91,2076.97,0,221714,2003
442900,179378,318752,23,1,85,0.506,7,0,2439.36,3082.97,1300.22,0,212585,2003
443244,177512,317903,100,3,125,0.391,7,0,667.45,1121.09,3072.14,0,211933,2003
443797,177425,316115,33,5,189,0.501,7,0,312.19,2130.15,3427.39,0,215193,2003
444194,179151,316724,55,6,125,1.446,7,1,1945.66,3029.51,1793.92,0,264101,2003
444489,179489,317635,38,7,200,1.502,7,1,2487.48,3114.47,1252.11,0,551025,2003
444665,179384,316486,56,7,110,0.646,7,0,2154.02,3342.31,1585.56,0,220410,2003
446028,174000,316795,45,5,114,0.647,6,0,2781.57,2670.08,958.01,0,215193,2003
446148,178166,317832,65,4,90,0.929,7,0,1300.61,1778.56,2438.98,0,195630,2003
446462,178781,317009,34,4,140,1.709,7,0,1662.62,2576.91,2076.97,0,232148,2003
447040,173056,317024,40,4,120,0.508,7,1,3688,3471.19,51.59,0,283664,2003
448121,179653,319151,72,8,92,0.475,7,0,2660.47,3463.79,1079.12,0,264101,2003
448784,179378,317428,32,6,150,0.477,7,1,2335.42,3034.84,1404.16,0,352134,2003
448827,178973,315095,42,4,135,0.528,7,0,1709.88,3869.01,2029.7,0,225627,2003
448828,175119,318146,65,4,128,0.472,7,0,1516.95,1285.3,2222.64,0,281055,2003
449003,178658,316696,53,1,110,0.552,3,0,1455.67,2602.56,2283.92,0,215193,2003
449173,175972,316647,63,8,150,0.469,5,1,808.93,1396.84,2930.65,0,267361,2003
449960,178583,317669,57,6,200,0.465,7,1,1631.09,2211.29,2108.5,0,560806,2003
450504,178680,317470,60,9,165,0.404,7,1,1662.83,2342.4,2076.76,0,347569,2003
450715,174029,317477,55,5,144,0.495,5,1,2651.27,2417,1088.31,0,228235,2003
450967,174030,316979,55,6,164,9.9,7,0,2750.95,2566.11,988.64,0,314312,2003
451335,179140,319386,59,5,100,0.553,7,0,2131.64,3085.95,1607.94,0,208672,2003
452953,177425,316115,33,6,131,0.526,7,0,312.19,2130.15,3427.39,0,246168,2003
453161,175032,318142,68,5,129,0.482,7,0,1603.64,1371.13,2135.94,0,246494,2003
453253,177939,318289,53,7,106,0.468,3,0,1089.94,1576.32,2649.64,0,133028,2003
453754,174403,319550,50,1,110,0.292,7,1,1703.04,2535.74,2036.54,0,305183,2003
454892,173210,319160,50,4,136,0.872,7,1,2936.15,3395.38,803.44,0,238669,2003
454914,178184,317624,100,8,103,9.9,6,0,1241.03,1825.31,2498.55,0,316269,2003
454920,178512,318070,30,1,139,0.565,7,0,1677.92,2120.44,2061.66,0,220410,2003
454933,178879,315891,53,1,162,14.78,7,1,1719.87,3245.93,2019.72,0,239973,2003
455098,173761,316576,47,6,136,0.573,6,0,2995.47,2982.76,744.12,0,234756,2003
455558,175108,319159,81,4,131,0.564,7,0,1231.77,1744.98,2507.81,0,189109,2003
456194,179293,316289,46,9,120,1.019,7,1,2064.89,3355.89,1674.7,0,326050,2003
456745,173715,316162,24,7,129,0.479,7,1,3023.3,3236.35,716.28,0,247798,2003
457032,177786,315099,29,5,90,14.78,6,0,533.66,3198.7,3205.93,0,189109,2003
457167,173056,317024,53,1,144,0.469,7,0,3688,3471.19,51.59,0,238669,2003
458884,179375,318683,24,1,85,0.872,7,1,2448.94,3063.48,1290.64,0,237364,2003
459033,178284,318373,32,7,110,0.241,7,1,1407.47,1931.15,2332.12,0,182588,2003
460273,174185,316586,45,6,120,0.478,7,0,2575.23,2610.85,1164.36,0,228235,2003
461871,179054,316720,55,1,120,3.69,9,1,1849.35,2943.21,1890.24,0,293445,2003
463309,175020,318635,61,5,189,10.23,6,1,1600.81,1522.08,2138.77,0,237038,2003
463343,173025,316971,40,4,200,2.733,9,1,3729.09,3515.83,10.49,0,358655,2003
464304,177859,315047,29,7,105,2.752,7,0,596.65,3277.57,3142.93,0,212585,2003
465015,175035,319066,95,7,186,12.97,7,0,1339.92,1739.86,2399.66,0,280403,2003
465117,178980,315291,43,6,130,35.53,7,1,1741.71,3730.07,1997.87,0,229539,2003
466040,174221,316177,48,1,180,0.636,7,1,2517.09,2822.29,1222.5,0,580369,2003
468863,178735,315621,44,1,137,6.01,7,1,1558.55,3322.84,2181.04,0,241277,2003
468864,175887,316603,85,1,140,0.455,3,1,885.57,1466,2854.01,0,267361,2003
468931,176514,316328,63,1,115,0.815,7,0,231.98,1655.14,3507.6,0,326050,2003
468932,175071,316479,62,1,120,0.723,3,0,1682.82,1999.48,2056.76,0,280403,2003
468979,178115,317510,67,8,125,2,7,1,1136.86,1784.18,2602.72,0,354742,2003
469093,178931,314998,37,1,129,2.75,7,0,1661.95,3914.48,2077.64,0,204759,2003
471656,174396,318498,24,6,100,1.292,7,0,2180.63,2063.73,1558.96,0,207368,2003
471776,173963,315845,53,1,140,0.459,7,1,2802.05,3234.08,937.54,0,273882,2003
472067,177154,317614,32,1,999,0.961,7,1,277.37,843.5,3462.22,0,293445,2003
472616,174236,316622,45,5,140,1.023,9,0,2528.32,2548.51,1211.26,0,234756,2003
473228,178883,316318,85,1,125,0.46,7,0,1653.91,2992.57,2085.67,0,241277,2003
473363,176049,316395,100,1,150,0.466,7,0,701.56,1620.76,3038.03,0,384739,2003
473534,177800,315507,31,6,160,2.502,9,1,627.39,2843.87,3112.19,0,462991,2003
476590,175020,317923,90,1,150,5.06,7,0,1614.54,1374.51,2125.04,0,383435,2003
477531,179614,318697,21,5,163,1.351,8,1,2681.48,3299.54,1058.1,0,365176,2003
477668,178228,318036,38,5,110,2.38,5,0,1391.9,1835.38,2347.68,0,182588,2003
479019,176139,317996,22,4,135,0.467,9,1,493.48,255,3246.1,0,521680,2003
480240,178924,317130,53,6,130,1.086,5,1,1839.86,2669.02,1899.73,0,247798,2003
480627,175644,317723,100,6,186,1.002,7,0,1017.65,791.86,2721.93,0,384739,2003
480628,176610,316406,65,8,189,0.467,7,1,144.65,1587.58,3594.94,0,365176,2003
480733,175084,318073,53,1,135,1.04,7,0,1549.21,1312.77,2190.37,0,231496,2003
484455,173477,317391,23,1,165,1.449,7,1,3209.92,2974.96,529.66,0,332571,2003
484456,176869,317639,31,1,130,0.486,7,0,8.27,584.47,3731.32,0,404302,2003
484707,174234,317891,55,9,137,0.493,6,1,2401.16,2161.13,1338.43,0,345613,2003
485260,173443,317311,24,4,100,0.941,7,1,3256.2,3024.95,483.38,0,260840,2003
490134,174083,316766,45,8,115,0.493,7,0,2695.8,2609.3,1043.79,0,238017,2003
491270,173030,317286,20,1,157,0.554,7,1,3667.76,3433.91,71.82,0,313008,2003
492752,178471,315149,40,4,115,0.615,7,1,1216.99,3510.42,2522.59,0,204759,2003
492934,175084,318073,67,1,120,0.723,7,0,1549.21,1312.77,2190.37,0,202151,2003
493206,178187,318402,32,5,101,1.229,7,1,1306.54,1842.74,2433.05,0,221714,2003
494197,178907,318049,19,4,160,1.507,9,1,2067.84,2514.45,1671.74,0,427778,2003
494235,178758,316150,53,1,140,0.835,5,1,1547.82,2989.14,2191.76,0,276490,2003
494767,174986,316759,56,7,150,0.688,7,0,1799.89,1862.4,1939.7,0,299966,2003
495134,174843,317719,60,1,140,0.898,7,0,1810.79,1571.99,1928.79,0,310400,2003
495136,178630,317793,84,1,200,0.691,5,0,1717.96,2244.18,2021.62,0,293445,2003
495426,178739,316412,53,8,136,0.549,5,1,1507.56,2820.62,2232.02,0,241277,2003
498495,176368,320964,53,5,184,0.516,7,1,486.01,2985.19,3253.57,1,238017,2003
499511,179388,318872,23,5,100,0.482,9,1,2429.95,3124.81,1309.63,0,296706,2003
500016,177457,319458,54,6,120,0.482,7,1,447.44,1821.79,3292.15,0,250406,2003
501387,174198,316672,45,9,100,0.619,7,1,2571.18,2554.83,1168.4,0,233452,2003
502520,176445,316664,85,6,148,0.545,7,1,352.18,1315.76,3387.41,0,449949,2003
503241,177496,319402,53,1,195,0.7,7,1,489.43,1800.24,3250.15,0,234756,2003
504283,178761,316657,68,4,90,0.859,7,0,1549.96,2711.45,2189.63,0,204107,2003
504524,177899,317847,95,1,162,23.33,3,0,1054.5,1511.26,2685.08,0,195630,2003
508381,173969,316739,47,1,166,0.457,7,1,2805.99,2722.94,933.59,0,313008,2003
514518,173637,316236,100,1,243,0.438,7,0,3100.35,3261.05,639.24,0,502117,2003
514753,177850,315036,53,1,100,0.468,7,0,586.29,3283.41,3153.29,0,233452,2003
517814,175501,317544,90,1,140,0.546,7,0,1188.62,992.68,2550.97,0,316269,2003
518426,177707,315602,38,7,100,0.583,7,0,562.08,2715.52,3177.5,0,210954,2003
520778,177631,317397,100,3,162,0.694,6,0,643.64,1367.45,3095.95,0,247798,2003
521133,175797,316559,63,12,181,0.791,7,0,969.38,1539.93,2770.21,0,407563,2003
521450,177308,317976,100,7,150,0.688,9,0,473.07,914.53,3266.51,0,380826,2003
522060,177420,319872,28,5,105,0.379,7,1,413.55,2153.52,3326.04,0,223018,2003
523621,173118,316896,40,5,155,0.626,7,1,3654.96,3449.63,84.63,0,279099,2003
523622,177859,315047,29,4,115,0.478,7,1,596.65,3277.57,3142.93,0,246494,2003
525272,174344,316116,46,1,160,0.502,7,1,2396.46,2769.4,1343.13,0,532114,2003
525662,176381,316721,100,1,175,0.608,7,0,429.55,1257.82,3310.04,0,378218,2003
525663,178678,316228,33,1,120,0.47,3,0,1457.5,2878.17,2282.09,0,189109,2003
525768,173272,317535,22,1,120,0.656,7,1,3392.37,3152.7,347.22,0,362568,2003
525771,175942,318084,26,1,115,0.644,7,1,692.07,463.51,3047.52,0,293445,2003
526902,179238,319827,53,6,110,0.432,7,1,2207.04,3392.12,1532.54,0,260840,2003
527540,173875,316953,45,6,109,0.86,7,1,2907.47,2719.23,832.12,0,256927,2003
528430,177425,316115,32,5,120,0.423,7,0,312.19,2130.15,3427.39,0,226279,2003
529744,176610,316406,53,5,100,0.559,2,0,144.65,1587.58,3594.94,0,244538,2003
529959,176528,316514,53,1,113,0.445,6,0,238.58,1470.91,3501.01,0,306487,2003
531583,175464,316911,84,7,137,0.243,7,0,1363.45,1415.59,2376.14,0,416040,2003
532103,174330,316347,31,5,170,0.445,7,1,2409.81,2630.59,1329.77,0,469512,2003
536389,177680,316363,32,8,110,0.445,7,1,450.64,2065.36,3288.95,0,253768,2002
536821,174368,317532,56,5,150,0.678,9,1,2307.86,2074.05,1431.72,0,392737,2002
536874,179151,316724,58,6,127,2.06,5,0,1945.66,3029.51,1793.92,0,169178,2002
537577,176523,316583,70,1,165,0.426,4,0,256.69,1401.75,3482.89,0,401800,2002
538297,179652,319267,41,5,158,0.466,7,0,2649.31,3503.82,1090.27,0,262831,2002
538914,173673,319290,28,4,90,0.609,7,0,2476.57,3019.82,1263.02,0,194399,2002
541180,178648,317259,62,7,210,0.41,7,1,1587.25,2366.59,2152.34,0,274915,2002
541545,178797,315853,38,5,124,0.459,7,0,1652.1,3208.63,2087.48,0,203720,2002
541546,178530,317487,61,8,155,0.65,5,1,1523.33,2192.35,2216.26,0,321741,2002
541731,178154,317925,65,4,100,8.12,6,0,1309.83,1761.32,2429.76,0,164347,2002
542285,174352,319273,48,5,156,0.698,7,1,1843.52,2417.01,1896.06,0,250745,2002
542286,174243,317888,52,6,170,0.445,7,1,2392.32,2152.27,1347.27,0,383067,2002
543829,174599,319351,52,4,180,0.471,7,1,1586.06,2258.87,2153.52,0,344398,2002
544547,178605,315685,41,1,150,0.569,7,0,1448.3,3186.18,2291.29,0,205430,2002
545155,174368,319516,22,4,117,0.569,7,1,1746,2542.61,1993.59,0,207546,2002
545582,178804,317423,62,6,130,0.569,7,1,1772.15,2473.71,1967.44,0,253767,2002
547796,178711,317281,70,4,126,0.552,6,1,1653.07,2420.24,2086.51,0,296259,2002
549524,178511,315291,40,4,135,0.569,7,0,1278.45,3421.61,2461.14,0,229684,2002
550577,178224,317889,69,5,115,1.007,7,0,1377.18,1832.69,2362.41,0,203919,2002
550648,175035,319066,55,4,172,0.488,5,1,1339.92,1739.86,2399.66,0,252985,2002
550672,175860,316704,65,6,150,0.577,3,0,929.86,1381.86,2809.72,0,211473,2002
551356,179593,319292,42,6,175,0.569,7,0,2588.75,3458.43,1150.84,0,317209,2002
551547,174388,319103,30,6,125,0.719,7,1,1885.59,2298.95,1854,0,251654,2002
552038,177766,317136,64,1,140,0.447,7,1,697.19,1610.61,3042.39,0,215836,2002
553274,175267,318105,60,4,160,1.828,7,0,1367.39,1133.44,2372.19,0,279615,2002
555426,173757,316523,23,4,110,0.779,9,0,2993.94,3011.55,745.65,0,266300,2002
557577,173319,316822,39,5,113,4.52,7,0,3461.21,3284.73,278.37,0,227182,2002
557632,179083,316878,53,4,174,1.012,7,1,1910.69,2906,1828.9,0,277935,2002
557761,173673,319290,28,4,90,0.445,7,0,2476.57,3019.82,1263.02,0,196396,2002
558658,177729,315531,38,6,115,0.84,7,0,563.68,2788.34,3175.91,0,216004,2002
560488,178826,317207,53,7,172,4.02,4,0,1754.79,2551.97,1984.8,0,226579,2002
560959,178918,316984,35,6,137,0.569,7,1,1782.74,2713.39,1956.84,0,239670,2002
561737,178878,314928,38,1,108,0.445,7,0,1592.89,3934.36,2146.7,0,218366,2002
562285,173976,316472,44,7,117,0.459,7,1,2771.24,2848.47,968.35,0,238339,2002
562633,178512,318070,23,4,156,0.857,7,1,1677.92,2120.44,2061.66,0,327549,2002
562657,173303,316760,39,6,100,0.827,7,0,3470.49,3321.95,269.09,0,196367,2002
562658,174026,317112,54,7,150,0.449,7,1,2721.62,2521.03,1017.96,0,289601,2002
564874,175359,316799,50,7,196,0.569,7,1,1439.67,1569.01,2299.92,0,370823,2002
565600,174368,319207,25,5,115,4.39,7,1,1856.21,2368.63,1883.37,0,268963,2002
